Using custom data configuration default-5b3c177f7d7df740
All Flax model weights were used when initializing T5ForConditionalGeneration.

Some weights of T5ForConditionalGeneration were not initialized from the Flax model and are newly initialized: ['decoder.embed_tokens.weight', 'encoder.embed_tokens.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
***** Running training *****
  Num examples = 1814333
  Num Epochs = 10
  Instantaneous batch size per device = 4
  Total train batch size (w. parallel, distributed & accumulation) = 4
  Gradient Accumulation steps = 1
  Total optimization steps = 4535840
Downloading and preparing dataset csv/default to /home/sagawa/.cache/huggingface/datasets/csv/default-5b3c177f7d7df740/0.0.0/652c3096f041ee27b04d2232d41f10547a8fecda3e284a79a0ec4053c916ef7a...
Dataset csv downloaded and prepared to /home/sagawa/.cache/huggingface/datasets/csv/default-5b3c177f7d7df740/0.0.0/652c3096f041ee27b04d2232d41f10547a8fecda3e284a79a0ec4053c916ef7a. Subsequent calls will reuse this data.
{'loss': 0.7224, 'learning_rate': 1.9997795336696183e-05, 'epoch': 0.0}
{'loss': 0.0613, 'learning_rate': 1.568547391442379e-05, 'epoch': 2.16}
{'loss': 0.0598, 'learning_rate': 1.568326925111997e-05, 'epoch': 2.16}
{'loss': 0.0606, 'learning_rate': 1.5681064587816152e-05, 'epoch': 2.16}
{'loss': 0.0659, 'learning_rate': 1.567885992451233e-05, 'epoch': 2.16}
{'loss': 0.0614, 'learning_rate': 1.567665526120851e-05, 'epoch': 2.16}
{'loss': 0.061, 'learning_rate': 1.5674450597904688e-05, 'epoch': 2.16}
{'loss': 0.063, 'learning_rate': 1.567224593460087e-05, 'epoch': 2.16}
{'loss': 0.06, 'learning_rate': 1.567004127129705e-05, 'epoch': 2.16}
{'loss': 0.0601, 'learning_rate': 1.5667836607993227e-05, 'epoch': 2.17}
{'loss': 0.0608, 'learning_rate': 1.5665631944689408e-05, 'epoch': 2.17}
{'loss': 0.06, 'learning_rate': 1.566342728138559e-05, 'epoch': 2.17}
{'loss': 0.0588, 'learning_rate': 1.566122261808177e-05, 'epoch': 2.17}
{'loss': 0.0633, 'learning_rate': 1.5659017954777947e-05, 'epoch': 2.17}
{'loss': 0.0652, 'learning_rate': 1.5656813291474128e-05, 'epoch': 2.17}
{'loss': 0.0625, 'learning_rate': 1.5654608628170306e-05, 'epoch': 2.17}
{'loss': 0.0616, 'learning_rate': 1.5652403964866487e-05, 'epoch': 2.17}
{'loss': 0.0613, 'learning_rate': 1.5650199301562667e-05, 'epoch': 2.17}
{'loss': 0.0625, 'learning_rate': 1.5647994638258845e-05, 'epoch': 2.18}
{'loss': 0.0613, 'learning_rate': 1.5645789974955026e-05, 'epoch': 2.18}
{'loss': 0.0616, 'learning_rate': 1.5643585311651207e-05, 'epoch': 2.18}
{'loss': 0.0605, 'learning_rate': 1.5641380648347388e-05, 'epoch': 2.18}
{'loss': 0.0642, 'learning_rate': 1.5639175985043565e-05, 'epoch': 2.18}
{'loss': 0.0603, 'learning_rate': 1.5636971321739746e-05, 'epoch': 2.18}
{'loss': 0.0645, 'learning_rate': 1.5634766658435924e-05, 'epoch': 2.18}
{'loss': 0.062, 'learning_rate': 1.5632561995132104e-05, 'epoch': 2.18}
{'loss': 0.0633, 'learning_rate': 1.5630357331828285e-05, 'epoch': 2.18}
{'loss': 0.0649, 'learning_rate': 1.5628152668524463e-05, 'epoch': 2.19}
{'loss': 0.0624, 'learning_rate': 1.5625948005220644e-05, 'epoch': 2.19}
{'loss': 0.0604, 'learning_rate': 1.5623743341916825e-05, 'epoch': 2.19}
{'loss': 0.0629, 'learning_rate': 1.5621538678613006e-05, 'epoch': 2.19}
{'loss': 0.0626, 'learning_rate': 1.5619334015309183e-05, 'epoch': 2.19}
{'loss': 0.0651, 'learning_rate': 1.5617129352005364e-05, 'epoch': 2.19}
{'loss': 0.0644, 'learning_rate': 1.561492468870154e-05, 'epoch': 2.19}
{'loss': 0.0638, 'learning_rate': 1.5612720025397722e-05, 'epoch': 2.19}
{'loss': 0.0597, 'learning_rate': 1.5610515362093903e-05, 'epoch': 2.19}
{'loss': 0.0627, 'learning_rate': 1.560831069879008e-05, 'epoch': 2.2}
{'loss': 0.0622, 'learning_rate': 1.560610603548626e-05, 'epoch': 2.2}
{'loss': 0.0606, 'learning_rate': 1.5603901372182443e-05, 'epoch': 2.2}
{'loss': 0.0625, 'learning_rate': 1.5601696708878623e-05, 'epoch': 2.2}
{'loss': 0.0631, 'learning_rate': 1.55994920455748e-05, 'epoch': 2.2}
{'loss': 0.0587, 'learning_rate': 1.5597287382270982e-05, 'epoch': 2.2}
{'loss': 0.0601, 'learning_rate': 1.559508271896716e-05, 'epoch': 2.2}
{'loss': 0.0582, 'learning_rate': 1.559287805566334e-05, 'epoch': 2.2}
{'loss': 0.0627, 'learning_rate': 1.559067339235952e-05, 'epoch': 2.2}
{'loss': 0.0625, 'learning_rate': 1.55884687290557e-05, 'epoch': 2.21}
{'loss': 0.0614, 'learning_rate': 1.558626406575188e-05, 'epoch': 2.21}
{'loss': 0.0626, 'learning_rate': 1.558405940244806e-05, 'epoch': 2.21}
{'loss': 0.0628, 'learning_rate': 1.558185473914424e-05, 'epoch': 2.21}
{'loss': 0.0617, 'learning_rate': 1.557965007584042e-05, 'epoch': 2.21}
{'loss': 0.0629, 'learning_rate': 1.55774454125366e-05, 'epoch': 2.21}
{'loss': 0.0634, 'learning_rate': 1.5575240749232777e-05, 'epoch': 2.21}
{'loss': 0.0637, 'learning_rate': 1.5573036085928958e-05, 'epoch': 2.21}
{'loss': 0.0637, 'learning_rate': 1.557083142262514e-05, 'epoch': 2.21}
{'loss': 0.0599, 'learning_rate': 1.5568626759321317e-05, 'epoch': 2.22}
{'loss': 0.0622, 'learning_rate': 1.5566422096017497e-05, 'epoch': 2.22}
{'loss': 0.0626, 'learning_rate': 1.556421743271368e-05, 'epoch': 2.22}
{'loss': 0.0642, 'learning_rate': 1.556201276940986e-05, 'epoch': 2.22}
{'loss': 0.0612, 'learning_rate': 1.5559808106106037e-05, 'epoch': 2.22}
{'loss': 0.0628, 'learning_rate': 1.5557603442802218e-05, 'epoch': 2.22}
{'loss': 0.0605, 'learning_rate': 1.5555398779498395e-05, 'epoch': 2.22}
{'loss': 0.0641, 'learning_rate': 1.5553194116194576e-05, 'epoch': 2.22}
{'loss': 0.0598, 'learning_rate': 1.5550989452890757e-05, 'epoch': 2.22}
{'loss': 0.0622, 'learning_rate': 1.5548784789586934e-05, 'epoch': 2.23}
{'loss': 0.0627, 'learning_rate': 1.5546580126283115e-05, 'epoch': 2.23}
{'loss': 0.0629, 'learning_rate': 1.5544375462979296e-05, 'epoch': 2.23}
{'loss': 0.0605, 'learning_rate': 1.5542170799675477e-05, 'epoch': 2.23}
{'loss': 0.0622, 'learning_rate': 1.5539966136371655e-05, 'epoch': 2.23}
{'loss': 0.0598, 'learning_rate': 1.5537761473067836e-05, 'epoch': 2.23}
{'loss': 0.0602, 'learning_rate': 1.5535556809764013e-05, 'epoch': 2.23}
{'loss': 0.062, 'learning_rate': 1.5533352146460194e-05, 'epoch': 2.23}
{'loss': 0.0617, 'learning_rate': 1.5531147483156375e-05, 'epoch': 2.23}
{'loss': 0.0616, 'learning_rate': 1.5528942819852552e-05, 'epoch': 2.24}
{'loss': 0.062, 'learning_rate': 1.5526738156548733e-05, 'epoch': 2.24}
{'loss': 0.0612, 'learning_rate': 1.5524533493244914e-05, 'epoch': 2.24}
{'loss': 0.0606, 'learning_rate': 1.5522328829941095e-05, 'epoch': 2.24}
{'loss': 0.0649, 'learning_rate': 1.5520124166637272e-05, 'epoch': 2.24}
{'loss': 0.0617, 'learning_rate': 1.5517919503333453e-05, 'epoch': 2.24}
{'loss': 0.0658, 'learning_rate': 1.551571484002963e-05, 'epoch': 2.24}
{'loss': 0.0626, 'learning_rate': 1.5513510176725812e-05, 'epoch': 2.24}
{'loss': 0.0632, 'learning_rate': 1.5511305513421993e-05, 'epoch': 2.24}
{'loss': 0.0629, 'learning_rate': 1.550910085011817e-05, 'epoch': 2.25}
{'loss': 0.0603, 'learning_rate': 1.550689618681435e-05, 'epoch': 2.25}
{'loss': 0.0617, 'learning_rate': 1.5504691523510532e-05, 'epoch': 2.25}
{'loss': 0.0614, 'learning_rate': 1.5502486860206713e-05, 'epoch': 2.25}
{'loss': 0.0614, 'learning_rate': 1.550028219690289e-05, 'epoch': 2.25}
{'loss': 0.0616, 'learning_rate': 1.549807753359907e-05, 'epoch': 2.25}
{'loss': 0.0633, 'learning_rate': 1.549587287029525e-05, 'epoch': 2.25}
{'loss': 0.0614, 'learning_rate': 1.549366820699143e-05, 'epoch': 2.25}
{'loss': 0.0592, 'learning_rate': 1.5491463543687607e-05, 'epoch': 2.25}
{'loss': 0.0614, 'learning_rate': 1.5489258880383788e-05, 'epoch': 2.26}
{'loss': 0.0618, 'learning_rate': 1.548705421707997e-05, 'epoch': 2.26}
{'loss': 0.0615, 'learning_rate': 1.548484955377615e-05, 'epoch': 2.26}
{'loss': 0.0633, 'learning_rate': 1.548264489047233e-05, 'epoch': 2.26}
{'loss': 0.0627, 'learning_rate': 1.5480440227168508e-05, 'epoch': 2.26}
{'loss': 0.0613, 'learning_rate': 1.547823556386469e-05, 'epoch': 2.26}
{'loss': 0.0607, 'learning_rate': 1.5476030900560867e-05, 'epoch': 2.26}
{'loss': 0.062, 'learning_rate': 1.5473826237257048e-05, 'epoch': 2.26}
{'loss': 0.0606, 'learning_rate': 1.5471621573953225e-05, 'epoch': 2.26}
{'loss': 0.0615, 'learning_rate': 1.5469416910649406e-05, 'epoch': 2.27}
{'loss': 0.0619, 'learning_rate': 1.5467212247345587e-05, 'epoch': 2.27}
{'loss': 0.0595, 'learning_rate': 1.5465007584041768e-05, 'epoch': 2.27}
{'loss': 0.0622, 'learning_rate': 1.546280292073795e-05, 'epoch': 2.27}
{'loss': 0.0626, 'learning_rate': 1.5460598257434126e-05, 'epoch': 2.27}
{'loss': 0.0646, 'learning_rate': 1.5458393594130307e-05, 'epoch': 2.27}
{'loss': 0.0633, 'learning_rate': 1.5456188930826485e-05, 'epoch': 2.27}
{'loss': 0.0604, 'learning_rate': 1.5453984267522665e-05, 'epoch': 2.27}
{'loss': 0.0621, 'learning_rate': 1.5451779604218843e-05, 'epoch': 2.27}
{'loss': 0.0611, 'learning_rate': 1.5449574940915024e-05, 'epoch': 2.28}
{'loss': 0.0624, 'learning_rate': 1.5447370277611205e-05, 'epoch': 2.28}
{'loss': 0.0593, 'learning_rate': 1.5445165614307386e-05, 'epoch': 2.28}
{'loss': 0.0589, 'learning_rate': 1.5442960951003567e-05, 'epoch': 2.28}
{'loss': 0.0614, 'learning_rate': 1.5440756287699744e-05, 'epoch': 2.28}
{'loss': 0.0589, 'learning_rate': 1.543855162439592e-05, 'epoch': 2.28}
{'loss': 0.0629, 'learning_rate': 1.5436346961092102e-05, 'epoch': 2.28}
{'loss': 0.0616, 'learning_rate': 1.5434142297788283e-05, 'epoch': 2.28}
{'loss': 0.0613, 'learning_rate': 1.543193763448446e-05, 'epoch': 2.28}
{'loss': 0.0608, 'learning_rate': 1.5429732971180642e-05, 'epoch': 2.29}
{'loss': 0.0628, 'learning_rate': 1.5427528307876823e-05, 'epoch': 2.29}
{'loss': 0.0605, 'learning_rate': 1.5425323644573004e-05, 'epoch': 2.29}
{'loss': 0.0611, 'learning_rate': 1.5423118981269184e-05, 'epoch': 2.29}
{'loss': 0.0633, 'learning_rate': 1.5420914317965362e-05, 'epoch': 2.29}
{'loss': 0.0608, 'learning_rate': 1.541870965466154e-05, 'epoch': 2.29}
{'loss': 0.0641, 'learning_rate': 1.541650499135772e-05, 'epoch': 2.29}
{'loss': 0.0647, 'learning_rate': 1.54143003280539e-05, 'epoch': 2.29}
{'loss': 0.0615, 'learning_rate': 1.541209566475008e-05, 'epoch': 2.29}
{'loss': 0.0629, 'learning_rate': 1.540989100144626e-05, 'epoch': 2.3}
{'loss': 0.0612, 'learning_rate': 1.540768633814244e-05, 'epoch': 2.3}
{'loss': 0.0605, 'learning_rate': 1.540548167483862e-05, 'epoch': 2.3}
{'loss': 0.0615, 'learning_rate': 1.5403277011534802e-05, 'epoch': 2.3}
{'loss': 0.0605, 'learning_rate': 1.540107234823098e-05, 'epoch': 2.3}
{'loss': 0.0595, 'learning_rate': 1.5398867684927157e-05, 'epoch': 2.3}
{'loss': 0.0651, 'learning_rate': 1.5396663021623338e-05, 'epoch': 2.3}
{'loss': 0.0655, 'learning_rate': 1.539445835831952e-05, 'epoch': 2.3}
{'loss': 0.0621, 'learning_rate': 1.5392253695015697e-05, 'epoch': 2.3}
{'loss': 0.0616, 'learning_rate': 1.5390049031711878e-05, 'epoch': 2.3}
{'loss': 0.0598, 'learning_rate': 1.538784436840806e-05, 'epoch': 2.31}
{'loss': 0.0619, 'learning_rate': 1.538563970510424e-05, 'epoch': 2.31}
{'loss': 0.0606, 'learning_rate': 1.538343504180042e-05, 'epoch': 2.31}
{'loss': 0.0606, 'learning_rate': 1.5381230378496598e-05, 'epoch': 2.31}
{'loss': 0.0613, 'learning_rate': 1.5379025715192775e-05, 'epoch': 2.31}
{'loss': 0.0628, 'learning_rate': 1.5376821051888956e-05, 'epoch': 2.31}
{'loss': 0.0611, 'learning_rate': 1.5374616388585137e-05, 'epoch': 2.31}
{'loss': 0.0613, 'learning_rate': 1.5372411725281315e-05, 'epoch': 2.31}
{'loss': 0.0583, 'learning_rate': 1.5370207061977495e-05, 'epoch': 2.31}
{'loss': 0.0637, 'learning_rate': 1.5368002398673676e-05, 'epoch': 2.32}
{'loss': 0.0617, 'learning_rate': 1.5365797735369857e-05, 'epoch': 2.32}
{'loss': 0.0619, 'learning_rate': 1.5363593072066035e-05, 'epoch': 2.32}
{'loss': 0.06, 'learning_rate': 1.5361388408762216e-05, 'epoch': 2.32}
{'loss': 0.0604, 'learning_rate': 1.5359183745458393e-05, 'epoch': 2.32}
{'loss': 0.0628, 'learning_rate': 1.5356979082154574e-05, 'epoch': 2.32}
{'loss': 0.0618, 'learning_rate': 1.5354774418850755e-05, 'epoch': 2.32}
{'loss': 0.0607, 'learning_rate': 1.5352569755546932e-05, 'epoch': 2.32}
{'loss': 0.0623, 'learning_rate': 1.5350365092243113e-05, 'epoch': 2.32}
{'loss': 0.0597, 'learning_rate': 1.5348160428939294e-05, 'epoch': 2.33}
{'loss': 0.0625, 'learning_rate': 1.5345955765635475e-05, 'epoch': 2.33}
{'loss': 0.0613, 'learning_rate': 1.5343751102331653e-05, 'epoch': 2.33}
{'loss': 0.0624, 'learning_rate': 1.5341546439027833e-05, 'epoch': 2.33}
{'loss': 0.062, 'learning_rate': 1.533934177572401e-05, 'epoch': 2.33}
{'loss': 0.0629, 'learning_rate': 1.5337137112420192e-05, 'epoch': 2.33}
{'loss': 0.0627, 'learning_rate': 1.5334932449116373e-05, 'epoch': 2.33}
{'loss': 0.0617, 'learning_rate': 1.533272778581255e-05, 'epoch': 2.33}
{'loss': 0.0605, 'learning_rate': 1.533052312250873e-05, 'epoch': 2.33}
{'loss': 0.0621, 'learning_rate': 1.5328318459204912e-05, 'epoch': 2.34}
{'loss': 0.0601, 'learning_rate': 1.5326113795901093e-05, 'epoch': 2.34}
{'loss': 0.0603, 'learning_rate': 1.532390913259727e-05, 'epoch': 2.34}
{'loss': 0.0637, 'learning_rate': 1.532170446929345e-05, 'epoch': 2.34}
{'loss': 0.0645, 'learning_rate': 1.531949980598963e-05, 'epoch': 2.34}
{'loss': 0.0659, 'learning_rate': 1.531729514268581e-05, 'epoch': 2.34}
{'loss': 0.0615, 'learning_rate': 1.531509047938199e-05, 'epoch': 2.34}
{'loss': 0.0622, 'learning_rate': 1.5312885816078168e-05, 'epoch': 2.34}
{'loss': 0.0651, 'learning_rate': 1.531068115277435e-05, 'epoch': 2.34}
{'loss': 0.0618, 'learning_rate': 1.530847648947053e-05, 'epoch': 2.35}
{'loss': 0.061, 'learning_rate': 1.530627182616671e-05, 'epoch': 2.35}
{'loss': 0.0628, 'learning_rate': 1.530406716286289e-05, 'epoch': 2.35}
{'loss': 0.0611, 'learning_rate': 1.530186249955907e-05, 'epoch': 2.35}
{'loss': 0.0616, 'learning_rate': 1.5299657836255247e-05, 'epoch': 2.35}
{'loss': 0.0633, 'learning_rate': 1.5297453172951428e-05, 'epoch': 2.35}
{'loss': 0.0605, 'learning_rate': 1.529524850964761e-05, 'epoch': 2.35}
{'loss': 0.0593, 'learning_rate': 1.5293043846343786e-05, 'epoch': 2.35}
{'loss': 0.0617, 'learning_rate': 1.5290839183039967e-05, 'epoch': 2.35}
{'loss': 0.0628, 'learning_rate': 1.5288634519736148e-05, 'epoch': 2.36}
{'loss': 0.0609, 'learning_rate': 1.528642985643233e-05, 'epoch': 2.36}
{'loss': 0.0642, 'learning_rate': 1.5284225193128506e-05, 'epoch': 2.36}
{'loss': 0.0644, 'learning_rate': 1.5282020529824687e-05, 'epoch': 2.36}
{'loss': 0.0661, 'learning_rate': 1.5279815866520865e-05, 'epoch': 2.36}
{'loss': 0.0618, 'learning_rate': 1.5277611203217046e-05, 'epoch': 2.36}
{'loss': 0.0619, 'learning_rate': 1.5275406539913226e-05, 'epoch': 2.36}
{'loss': 0.0631, 'learning_rate': 1.5273201876609404e-05, 'epoch': 2.36}
{'loss': 0.064, 'learning_rate': 1.5270997213305585e-05, 'epoch': 2.36}
{'loss': 0.0615, 'learning_rate': 1.5268792550001766e-05, 'epoch': 2.37}
{'loss': 0.0646, 'learning_rate': 1.5266587886697947e-05, 'epoch': 2.37}
{'loss': 0.0619, 'learning_rate': 1.5264383223394124e-05, 'epoch': 2.37}
{'loss': 0.0589, 'learning_rate': 1.5262178560090305e-05, 'epoch': 2.37}
{'loss': 0.0637, 'learning_rate': 1.5259973896786483e-05, 'epoch': 2.37}
{'loss': 0.0644, 'learning_rate': 1.5257769233482665e-05, 'epoch': 2.37}
{'loss': 0.0611, 'learning_rate': 1.5255564570178844e-05, 'epoch': 2.37}
{'loss': 0.0639, 'learning_rate': 1.5253359906875022e-05, 'epoch': 2.37}
{'loss': 0.062, 'learning_rate': 1.5251155243571203e-05, 'epoch': 2.37}
{'loss': 0.0635, 'learning_rate': 1.5248950580267384e-05, 'epoch': 2.38}
{'loss': 0.0627, 'learning_rate': 1.5246745916963563e-05, 'epoch': 2.38}
{'loss': 0.0619, 'learning_rate': 1.5244541253659742e-05, 'epoch': 2.38}
{'loss': 0.0599, 'learning_rate': 1.5242336590355921e-05, 'epoch': 2.38}
{'loss': 0.0619, 'learning_rate': 1.5240131927052102e-05, 'epoch': 2.38}
{'loss': 0.0587, 'learning_rate': 1.5237927263748283e-05, 'epoch': 2.38}
{'loss': 0.0675, 'learning_rate': 1.523572260044446e-05, 'epoch': 2.38}
{'loss': 0.0643, 'learning_rate': 1.523351793714064e-05, 'epoch': 2.38}
{'loss': 0.0614, 'learning_rate': 1.523131327383682e-05, 'epoch': 2.38}
{'loss': 0.0625, 'learning_rate': 1.5229108610533002e-05, 'epoch': 2.39}
{'loss': 0.0607, 'learning_rate': 1.522690394722918e-05, 'epoch': 2.39}
{'loss': 0.0624, 'learning_rate': 1.522469928392536e-05, 'epoch': 2.39}
{'loss': 0.0626, 'learning_rate': 1.5222494620621539e-05, 'epoch': 2.39}
{'loss': 0.0618, 'learning_rate': 1.522028995731772e-05, 'epoch': 2.39}
{'loss': 0.0608, 'learning_rate': 1.5218085294013901e-05, 'epoch': 2.39}
{'loss': 0.0612, 'learning_rate': 1.5215880630710078e-05, 'epoch': 2.39}
{'loss': 0.0614, 'learning_rate': 1.5213675967406258e-05, 'epoch': 2.39}
{'loss': 0.0635, 'learning_rate': 1.5211471304102439e-05, 'epoch': 2.39}
{'loss': 0.0629, 'learning_rate': 1.520926664079862e-05, 'epoch': 2.4}
{'loss': 0.0622, 'learning_rate': 1.5207061977494799e-05, 'epoch': 2.4}
{'loss': 0.0626, 'learning_rate': 1.5204857314190978e-05, 'epoch': 2.4}
{'loss': 0.0592, 'learning_rate': 1.5202652650887157e-05, 'epoch': 2.4}
{'loss': 0.0612, 'learning_rate': 1.5200447987583338e-05, 'epoch': 2.4}
{'loss': 0.06, 'learning_rate': 1.5198243324279519e-05, 'epoch': 2.4}
{'loss': 0.0638, 'learning_rate': 1.5196038660975696e-05, 'epoch': 2.4}
{'loss': 0.0604, 'learning_rate': 1.5193833997671876e-05, 'epoch': 2.4}
{'loss': 0.0613, 'learning_rate': 1.5191629334368056e-05, 'epoch': 2.4}
{'loss': 0.0626, 'learning_rate': 1.5189424671064237e-05, 'epoch': 2.41}
{'loss': 0.0618, 'learning_rate': 1.5187220007760417e-05, 'epoch': 2.41}
{'loss': 0.0598, 'learning_rate': 1.5185015344456596e-05, 'epoch': 2.41}
{'loss': 0.0598, 'learning_rate': 1.5182810681152775e-05, 'epoch': 2.41}
{'loss': 0.0608, 'learning_rate': 1.5180606017848956e-05, 'epoch': 2.41}
{'loss': 0.06, 'learning_rate': 1.5178401354545137e-05, 'epoch': 2.41}
{'loss': 0.06, 'learning_rate': 1.5176196691241314e-05, 'epoch': 2.41}
{'loss': 0.0622, 'learning_rate': 1.5173992027937493e-05, 'epoch': 2.41}
{'loss': 0.0625, 'learning_rate': 1.5171787364633674e-05, 'epoch': 2.41}
{'loss': 0.0632, 'learning_rate': 1.5169582701329855e-05, 'epoch': 2.42}
{'loss': 0.0602, 'learning_rate': 1.5167378038026034e-05, 'epoch': 2.42}
{'loss': 0.0622, 'learning_rate': 1.5165173374722214e-05, 'epoch': 2.42}
{'loss': 0.0614, 'learning_rate': 1.5162968711418393e-05, 'epoch': 2.42}
{'loss': 0.062, 'learning_rate': 1.5160764048114574e-05, 'epoch': 2.42}
{'loss': 0.0594, 'learning_rate': 1.5158559384810753e-05, 'epoch': 2.42}
{'loss': 0.0594, 'learning_rate': 1.5156354721506932e-05, 'epoch': 2.42}
{'loss': 0.0627, 'learning_rate': 1.5154150058203111e-05, 'epoch': 2.42}
{'loss': 0.0593, 'learning_rate': 1.5151945394899292e-05, 'epoch': 2.42}
{'loss': 0.0594, 'learning_rate': 1.5149740731595473e-05, 'epoch': 2.43}
{'loss': 0.0611, 'learning_rate': 1.5147536068291652e-05, 'epoch': 2.43}
{'loss': 0.0606, 'learning_rate': 1.5145331404987831e-05, 'epoch': 2.43}
{'loss': 0.0636, 'learning_rate': 1.514312674168401e-05, 'epoch': 2.43}
{'loss': 0.0633, 'learning_rate': 1.5140922078380192e-05, 'epoch': 2.43}
{'loss': 0.0612, 'learning_rate': 1.513871741507637e-05, 'epoch': 2.43}
{'loss': 0.0594, 'learning_rate': 1.513651275177255e-05, 'epoch': 2.43}
{'loss': 0.0627, 'learning_rate': 1.513430808846873e-05, 'epoch': 2.43}
{'loss': 0.0633, 'learning_rate': 1.513210342516491e-05, 'epoch': 2.43}
{'loss': 0.0605, 'learning_rate': 1.5129898761861091e-05, 'epoch': 2.44}
{'loss': 0.0611, 'learning_rate': 1.512769409855727e-05, 'epoch': 2.44}
{'loss': 0.0642, 'learning_rate': 1.512548943525345e-05, 'epoch': 2.44}
{'loss': 0.0583, 'learning_rate': 1.5123284771949629e-05, 'epoch': 2.44}
{'loss': 0.0605, 'learning_rate': 1.512108010864581e-05, 'epoch': 2.44}
{'loss': 0.063, 'learning_rate': 1.5118875445341989e-05, 'epoch': 2.44}
{'loss': 0.0657, 'learning_rate': 1.5116670782038168e-05, 'epoch': 2.44}
{'loss': 0.061, 'learning_rate': 1.5114466118734347e-05, 'epoch': 2.44}
{'loss': 0.0613, 'learning_rate': 1.5112261455430528e-05, 'epoch': 2.44}
{'loss': 0.0613, 'learning_rate': 1.5110056792126709e-05, 'epoch': 2.44}
{'loss': 0.0599, 'learning_rate': 1.5107852128822886e-05, 'epoch': 2.45}
{'loss': 0.0602, 'learning_rate': 1.5105647465519067e-05, 'epoch': 2.45}
{'loss': 0.0631, 'learning_rate': 1.5103442802215246e-05, 'epoch': 2.45}
{'loss': 0.0604, 'learning_rate': 1.5101238138911427e-05, 'epoch': 2.45}
{'loss': 0.061, 'learning_rate': 1.5099033475607607e-05, 'epoch': 2.45}
{'loss': 0.0638, 'learning_rate': 1.5096828812303786e-05, 'epoch': 2.45}
{'loss': 0.0577, 'learning_rate': 1.5094624148999965e-05, 'epoch': 2.45}
{'loss': 0.064, 'learning_rate': 1.5092419485696146e-05, 'epoch': 2.45}
{'loss': 0.0625, 'learning_rate': 1.5090214822392327e-05, 'epoch': 2.45}
{'loss': 0.0618, 'learning_rate': 1.5088010159088504e-05, 'epoch': 2.46}
{'loss': 0.062, 'learning_rate': 1.5085805495784685e-05, 'epoch': 2.46}
{'loss': 0.0587, 'learning_rate': 1.5083600832480864e-05, 'epoch': 2.46}
{'loss': 0.0603, 'learning_rate': 1.5081396169177045e-05, 'epoch': 2.46}
{'loss': 0.0643, 'learning_rate': 1.5079191505873224e-05, 'epoch': 2.46}
{'loss': 0.0609, 'learning_rate': 1.5076986842569404e-05, 'epoch': 2.46}
{'loss': 0.0632, 'learning_rate': 1.5074782179265583e-05, 'epoch': 2.46}
{'loss': 0.0599, 'learning_rate': 1.5072577515961764e-05, 'epoch': 2.46}
{'loss': 0.0585, 'learning_rate': 1.5070372852657945e-05, 'epoch': 2.46}
{'loss': 0.0614, 'learning_rate': 1.5068168189354122e-05, 'epoch': 2.47}
{'loss': 0.0621, 'learning_rate': 1.5065963526050303e-05, 'epoch': 2.47}
{'loss': 0.062, 'learning_rate': 1.5063758862746482e-05, 'epoch': 2.47}
{'loss': 0.0608, 'learning_rate': 1.5061554199442663e-05, 'epoch': 2.47}
{'loss': 0.0593, 'learning_rate': 1.5059349536138842e-05, 'epoch': 2.47}
{'loss': 0.0618, 'learning_rate': 1.5057144872835022e-05, 'epoch': 2.47}
{'loss': 0.0623, 'learning_rate': 1.50549402095312e-05, 'epoch': 2.47}
{'loss': 0.0629, 'learning_rate': 1.5052735546227382e-05, 'epoch': 2.47}
{'loss': 0.062, 'learning_rate': 1.5050530882923563e-05, 'epoch': 2.47}
{'loss': 0.0622, 'learning_rate': 1.504832621961974e-05, 'epoch': 2.48}
{'loss': 0.0642, 'learning_rate': 1.5046121556315921e-05, 'epoch': 2.48}
{'loss': 0.0606, 'learning_rate': 1.50439168930121e-05, 'epoch': 2.48}
{'loss': 0.0648, 'learning_rate': 1.5041712229708281e-05, 'epoch': 2.48}
{'loss': 0.0585, 'learning_rate': 1.503950756640446e-05, 'epoch': 2.48}
{'loss': 0.0658, 'learning_rate': 1.503730290310064e-05, 'epoch': 2.48}
{'loss': 0.0612, 'learning_rate': 1.5035098239796819e-05, 'epoch': 2.48}
{'loss': 0.0606, 'learning_rate': 1.5032893576493e-05, 'epoch': 2.48}
{'loss': 0.0614, 'learning_rate': 1.503068891318918e-05, 'epoch': 2.48}
{'loss': 0.0618, 'learning_rate': 1.5028484249885358e-05, 'epoch': 2.49}
{'loss': 0.0593, 'learning_rate': 1.5026279586581539e-05, 'epoch': 2.49}
{'loss': 0.0594, 'learning_rate': 1.5024074923277718e-05, 'epoch': 2.49}
{'loss': 0.0598, 'learning_rate': 1.5021870259973899e-05, 'epoch': 2.49}
{'loss': 0.0607, 'learning_rate': 1.5019665596670078e-05, 'epoch': 2.49}
{'loss': 0.0617, 'learning_rate': 1.5017460933366257e-05, 'epoch': 2.49}
{'loss': 0.0643, 'learning_rate': 1.5015256270062437e-05, 'epoch': 2.49}
{'loss': 0.0616, 'learning_rate': 1.5013051606758617e-05, 'epoch': 2.49}
{'loss': 0.0628, 'learning_rate': 1.5010846943454798e-05, 'epoch': 2.49}
{'loss': 0.0595, 'learning_rate': 1.5008642280150976e-05, 'epoch': 2.5}
